,City,cityID,clusterID,Typology,Country,Car Modeshare (%),Public Transit Modeshare (%),Bicycle Modeshare (%),Walking Modeshare (%),Gasoline Pump Price (USD/liter),Road Deaths Rate (per 1000),Subway Length (km),Subway Length Density (per km),Subway Stations per Hundred Thousand,Subway Ridership per Capita,Subway Age (years),BRT Length (km),BRT System Length Density (per km),BRT Stations per Hundred Thousand Persons,BRT Fleet per Hundred Thousand Persons,BRT Annual Ridership per Capita,BRT Age (years),Bikeshare Stations,Bikeshare Stations per Hundred Thousand Persons,Bikeshare Number of Bikes,Bikeshare Bicycles per Hundred Thousand Persons,Bikeshare Age (years),Congestion (%),Congestion AM Peak (%),Congestion PM Peak (%),Traffic Index,Travel Time Index,Inefficiency Index,Population,Land Area (sq. km),Population Density (per sq. km),Population Change 1990 – 2000,Population Change 2000 – 2010,Population Change 2010 – 2020,Population Change 2020 – 2025,Urbanization Rate 2015 (%),Urbanization Rate Change 2015 – 2025 (pp),GDP per Capita (USD),Unemployment Rate (%),Cost of Living Index,Rent Index,Grocery Index,Restaurant Price Index,Local Purchasing Power Index,Gini Coefficient,Poverty Rate (%),Life Expectancy (years),Safety Index,Internet Penetration,Digital Penetration,Innovation Index,Smartphone Penetration (%),CO2 Emissions per Capita (metric tonnes),Pollution Index ,Street length total (m),Street Length Density (m/sq. km),Street Length Average (m),Intersection Count,Intersection Density (per sq. km),Degree Average,Streets per Node,Circuity,Self-Loop Proportion,Highway Proportion,Metro Propensity Factor,BRT Propensity Factor,BikeShare Propensity Factor,Development Factor,Sustainability Factor,Population Factor,Congestion Factor,Sprawl Factor,Network Density Factor,AvgTemperature,coordinates,Temperature,Humidity,Location
288,Accra,103.0,1.0,Congested Emerging,Ghana,13.0,62.0,,12.0,1.05,26.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,4095000.0,971.0,4200.0,476573.0,795530.0,1132608.0,626340.0,54.0,6.0,1707.7,,64.46,48.97,59.9,44.06,14.1,0.5,10.6,62.4,51.89,29.6,0.16,,21.0,0.558786409,101.66,6602718.654,5238230551.0,131.0583298,30464.0,793.3445033,5.325573134,2.756400798,1.042460365,0.00043099,0.004370785,0.1005645896,0.0471942878,0.2733868687,0.1800482911,0.3260724135,0.2540751385,0.7532008066,0.4572309334,0.4289084044,,"(5.5600141, -0.2057437)",28.94,83,"(5.5600141, -0.2057437)"
289,Sapporo,147.0,6.0,Hybrid Giant,Japan,45.1,19.0,10.9,24.1,1.34,4.7,48.0,0.082332762,1.920668058,87.68267223,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,2395000.0,583.0,4100.0,188890.0,206043.0,232366.0,46009.0,93.5,2.8,32446.0,4.6,,,,,,,,83.7,,90.6,0.75,41.0,39.0,5.2,,8731981.463,4565664862.0,90.06964076,58347.0,522.8669897,6.160954582,3.180623166,1.072912214,0.000436302,0.007110503,0.3875985964,0.1431904012,0.4167909356,0.4709775376,0.4840713849,0.0363215236,0.5254378691,0.3512529076,0.5191288179,31.2,"(43.061936, 141.3542924)",-10.31,63,"(43.061936, 141.3542924)"
290,Hong Kong,111.0,9.0,MassTransit Heavyweight,Hong Kong,6.0,48.0,,44.7,2.05,1.8,174.7,0.612982456,1.222527473,234.478022,38.0,0.0,0.0,0.0,0.0,0.0,0.0,100,1.373626374,3000.0,41.20879121,1.0,36.0,57.0,68.0,154.06,43.26,179.42,7280000.0,285.0,25600.0,1017456.0,269872.0,749955.0,357303.0,100.0,0.0,36776.2,3.4,76.51,81.13,75.87,54.37,89.34,0.54,12.8,83.45,79.97,80.5,0.79,48.0,,6.260047304,68.37,2214745.297,1888228895.0,148.3022162,9025.0,852.5715791,3.728736541,2.949125753,1.131490936,0.006411275,0.07987073,0.888907128,0.1579023545,0.3095914148,0.7284275929,0.5621176982,0.1739277184,0.588518006,0.1708933572,0.1092550301,74.2,"(22.2793278, 114.1628131)",12.99,71,"(22.2793278, 114.1628131)"
291,San Salvador,87.0,2.0,BusTransit Sprawl,El Salvador,,,,,0.92,21.1,0.0,0.0,0.0,0.0,0.0,6.0,0.028985507,,,5.31147541,5.0,0,0.0,0.0,0.0,0.0,,,,,,,1525000.0,207.0,7400.0,278402.0,322418.0,339775.0,176476.0,66.7,4.3,3802.9,,45.73,9.95,39.91,34.7,32.22,0.41,28.5,73.5,24.21,28.5,0.38,33.0,,1.044162516,,3730117.616,3030330178.0,119.0893818,17427.0,812.3953425,4.724975141,2.593553199,1.093847626,0.002455236,0.011616172,0.0557940888,0.1811177019,0.390473158,0.2183934203,0.2721874136,0.13422662,0.5741092483,0.5485491464,0.2792926626,,"(13.6989939, -89.1914249)",21.2,78,"(13.6989939, -89.1914249)"
292,Moscow,206.0,2.0,BusTransit Sprawl,Russia,26.0,49.0,0,24.0,0.73,7.0,338.8,0.063804143,1.225105613,147.917924,82.0,0.0,0.0,0.0,0.0,0.0,0.0,150,0.905250453,2750.0,16.5962583,2.0,44.0,71.0,94.0,230.07,53.55,224.45,16570000.0,5310.0,3100.0,1017892.0,1467114.0,1006370.0,98090.0,74.0,1.3,45803.0,0.98,41.76,27.44,31.16,49.63,58.12,0.45,10.5,68.5,54.27,61.4,0.5,47.0,45.0,12.46681628,63.21,8786846.515,3975748191.0,223.4644723,23763.0,452.4658743,4.462705714,2.887878899,1.070377639,0.001938303,0.002760065,0.7138832352,0.1198022057,0.4440291957,0.4567068615,0.2729507306,0.2287949308,0.7581251451,0.7050808148,0.5719726937,36.1,"(55.7504461, 37.6174943)",-4.58,97,"(55.7504461, 37.6174943)"
293,Xi‚Äôan,56.0,12.0,MetroBike Emerging,China,11.88,36.26,37.6,16.6,1.16,18.8,90.0,0.096566524,1.073170732,50.40650407,6.0,0.0,0.0,0.0,0.0,0.0,0.0,900,14.63414634,20000.0,325.203252,7.0,,,,,,,6150000.0,932.0,6600.0,1533298.0,1155513.0,1456948.0,626279.0,55.6,9.8,10812.0,3.4,,,,,,0.35,,76.1,,50.1,0.43,36.0,58.0,6.8,,4964502.881,4735599258.0,293.7054299,9822.0,953.8919346,4.952448419,3.005224475,1.051722467,0.00139465,0.029375134,0.2844824777,0.0781927464,0.6220263576,0.2734292324,0.7682285038,0.3324807576,0.5793382982,0.6474112713,0.3735017548,,"(39.6884036, 116.8101625)",-7.28,49,"(39.6884036, 116.8101625)"
294,Bandung,127.0,1.0,Congested Emerging,Indonesia,,,,,0.67,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,0.519031142,350.0,6.055363322,1.0,,,,,,,5780000.0,466.0,12400.0,102871.0,261361.0,509018.0,338294.0,53.7,6.6,3974.1,,36.29,8.12,42.5,16.97,27.35,0.33,8.3,69.1,,28.5,0.34,30.0,21.0,1.907781259,78.12,4072956.674,3241736479.0,118.4929065,20193.0,795.9172511,5.210238666,2.698619903,1.099410517,0.002263946,0.011509638,0.0872546552,0.0426886337,0.3956941148,0.1038982818,0.3618214292,0.1985029522,0.6861797148,0.3809360772,0.3100806163,,"(-6.9344694, 107.6049539)",24.23,77,"(-6.9344694, 107.6049539)"
295,Tehran,128.0,2.0,BusTransit Sprawl,Iran,39.0,48.0,3,10.0,0.36,32.1,178.0,0.109068627,0.782735918,65.83760059,18.0,130.0,0.079656863,1.133869788,9.070958303,43.89173372,10.0,0,0.0,0.0,0.0,0.0,,,,270.07,55.31,258.75,13670000.0,1632.0,8400.0,514787.0,363094.0,895356.0,432929.0,73.4,4.4,6733.9,,40.18,21.82,34.81,34.12,44.33,,,75.5,44.27,57.2,0.43,33.0,,7.996848538,86.96,12182342.57,8996909980.0,90.19080474,77360.0,738.5205209,4.414834302,2.652279331,1.054460824,0.000489163,0.002563572,0.3568711687,0.5167622385,0.4011100355,0.2169342239,0.1660035851,0.2322026673,0.6107480029,0.8213439323,0.5230345815,,"(35.7006177, 51.4013785)",4.76,93,"(35.7006177, 51.4013785)"
296,Birmingham,262.0,10.0,MassTransit Moderate,United Kingdom,64.8,17.04,1.53,8.57,1.68,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,26.0,46.0,51.0,,,,2530000.0,599.0,4100.0,-15803.0,-11992.0,179529.0,149990.0,82.6,2.2,31572.0,11.8,65.06,28.32,52.91,69.61,102.97,0.39,,81.2,48.49,89.8,0.77,41.0,68.0,4.68,41.62,4791803.646,9150291741.0,90.41991972,30143.0,1909.571514,4.556641534,2.452224704,1.058733709,0.008906684,0.012823666,0.0576862024,0.1469471929,0.3825491095,0.6501395805,0.4029233301,0.0308425142,0.3165495596,0.2214016126,0.4018683164,43.2,"(52.4796992, -1.9026911)",2.45,80,"(52.4796992, -1.9026911)"
297,Dhaka,13.0,3.0,Congested Boomer,Bangladesh,,,,,1.06,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,317.46,62.33,371.95,16235000.0,368.0,44100.0,3664250.0,4644700.0,5134639.0,2842057.0,34.3,7.3,972.88,23.0,36.95,6.91,30.9,26.38,39.02,0.31,49.8,62.8,29.39,31.9,0.18,31.0,,0.438735966,95.9,5518574.722,4756500754.0,113.8860169,28373.0,861.907466,5.120013027,2.630407643,1.072213882,0.000604287,0.0,0.0839264724,0.0857374773,0.4018415535,0.0240688948,0.0631525053,0.816198717,0.6462906427,0.0394419898,0.3114786443,,"(23.810651, 90.4126466)",19.81,73,"(23.810651, 90.4126466)"
298,Antwerp,17.0,10.0,MassTransit Moderate,Belgium,41.0,16.0,23,20.0,1.73,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144,14.18719212,1800.0,177.3399015,7.0,30.0,51.0,62.0,,,,1015000.0,635.0,1600.0,28907.0,33583.0,62587.0,44167.0,97.9,0.3,60248.0,6.1,80.0,27.52,70.62,89.67,97.48,0.28,,81.1,58.09,82.2,0.74,40.0,,15.1,65.5,2800268.058,5493353624.0,141.2137195,12013.0,1961.724203,4.746740075,2.874239351,1.061346709,0.005677309,0.03159854,0.0697356455,0.1372800863,0.4503776251,0.7406847969,0.5581984152,0.0091631872,0.392301338,0.3205393115,0.3921719165,,"(51.2211097, 4.3997081)",-2.64,93,"(51.2211097, 4.3997081)"
299,Shanghai,43.0,11.0,MetroBike Giant,China,20.0,33.0,20,27.0,1.16,3.8,588.0,0.151351351,1.604584527,135.243553,24.0,0.0,0.0,0.0,0.0,0.0,0.0,596,2.627286753,19165.0,84.48313864,2.0,41.0,76.0,77.0,189.35,45.32,196.95,22685000.0,3885.0,5800.0,6135953.0,5595078.0,6566460.0,2283379.0,55.6,9.8,16524.0,4.3,55.12,36.62,58.32,39.67,79.45,0.44,2.43,81.74,69.81,50.1,0.43,49.0,58.0,14.4,86.8,31570838.99,982555292.3,384.8506594,45871.0,31.12224203,4.947042462,3.044335249,1.044218781,0.001019513,0.045842146,0.7444695048,0.1047092458,0.459971917,0.4561687173,0.6648247354,0.9270683187,0.6886867848,0.7101364635,0.430730873,67.6,"(31.2322758, 121.4692071)",5.64,76,"(31.2322758, 121.4692071)"
300,Addis Ababa,88.0,1.0,Congested Emerging,Ethiopia,7.0,55.0,8,30.0,0.68,25.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,3465000.0,474.0,7300.0,585780.0,542029.0,961902.0,824645.0,19.5,4.7,6000.0,,45.8,22.11,38.24,23.82,16.38,0.61,25.7,64.8,55.72,4.4,0.1,22.0,4.0,0.112462805,84.51,5227096.285,6308259649.0,90.71355185,34555.0,1206.838234,5.453475856,2.885448219,1.051272148,0.000403948,0.003565848,0.0801887264,0.0357004196,0.3405901376,0.0120777567,0.26518033,0.2682351959,0.7473629329,0.4466671249,0.4187805019,62.6,"(9.0107934, 38.7612525)",10.46,59,"(9.0107934, 38.7612525)"
301,Valparaiso,41.0,5.0,Hybrid Moderate,Chile,,,,,1.36,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,880000.0,161.0,5500.0,70643.0,70532.0,129695.0,70269.0,89.5,1.4,15019.6,7.0,,,,,,0.52,12.4,80.5,,66.7,0.58,33.0,65.0,2.2,,452479.1405,5874133709.0,164.2392525,1576.0,12982.10941,5.397089397,2.826403326,1.095118454,0.023112481,0.0,0.0512892265,0.1308565242,0.3654516298,0.467095787,0.3676814032,0.0274931834,0.4634540766,0.274027416,0.3719721295,,"(-33.0458456, -71.6196749)",10.68,59,"(-33.0458456, -71.6196749)"
302,Jacksonville(FL),305.0,7.0,Auto Sprawl,United States,88.7,1.7,0.6,2.0,0.67,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,18.0,29.0,48.0,,,,1170000.0,1373.0,800.0,144511.0,180232.0,196568.0,98437.0,81.6,1.7,42316.0,6.9,73.56,33.31,73.66,73.9,111.13,0.474,16.4,79.4,40.0,76.2,0.78,41.0,72.0,18.8,,10677976.37,2823664894.0,173.5945826,34318.0,264.4382041,4.914261889,2.688099366,1.081301491,0.006412489,0.026840436,0.0277851596,0.1581518875,0.3334998407,0.707307694,0.3607969017,0.0412296517,0.1640965667,0.7892085544,0.2898240529,,"(30.3321838, -81.655651)",20.12,62,"(30.3321838, -81.655651)"
303,Almaty,151.0,2.0,BusTransit Sprawl,Kazakhstan,,,,,0.56,24.2,11.3,0.021280603,0.606060606,4.646464646,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,85.78,26.6,55.84,1485000.0,531.0,2800.0,79633.0,240709.0,247910.0,133107.0,53.2,1.1,35298.0,,32.43,12.87,25.52,34.26,48.59,0.25,1.3,70.2,49.77,54.9,0.41,33.0,,15.43279448,75.72,3512113.161,3797625089.0,171.8675391,11605.0,1081.293488,5.276808321,2.799698898,1.058039443,0.000726235,5.38e-05,0.1066045971,0.0448903301,0.4078691324,0.2710833821,0.4941236596,0.0807993047,0.4871728556,0.7394683086,0.3750040773,26.1,"(43.219842549999996, 76.91835188749678)",-10.87,85,"(43.219842549999996, 76.91835188749678)"
304,Dongguan,50.0,12.0,MetroBike Emerging,China,40.0,60.0,0,0.0,1.16,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,33.0,49.0,66.0,,,,8260000.0,1619.0,5100.0,3078328.0,3528563.0,1623869.0,828293.0,55.6,9.8,12076.0,2.17,,,,,,0.32,,76.1,,50.1,0.43,38.0,58.0,7.550916485,,,,,,,,,,,,0.101001613,0.0702703224,0.399222509,0.2912460596,0.7324494155,0.4770369362,0.5331410076,0.709286917,0.3032371119,,"(23.0444712, 113.7465512)",11.46,63,"(23.0444712, 113.7465512)"
305,Stockholm,238.0,9.0,MassTransit Heavyweight,Sweden,47.0,35.0,1,17.0,1.72,0.6,105.7,0.276701571,6.622516556,218.5430464,67.0,40.0,0.104712042,,,11.32450331,20.0,67,4.437086093,1000.0,66.22516556,2.0,28.0,48.0,61.0,142.53,41.23,121.0,1510000.0,382.0,3600.0,167455.0,154254.0,234781.0,99888.0,85.8,1.5,83492.0,6.9,84.88,41.22,77.48,88.14,108.89,,,80.0,54.17,94.8,0.85,49.0,,6.2,11.0,4105495.19,6326252222.0,130.0400744,18096.0,1540.923063,4.760403904,2.651062571,1.091094711,0.011377958,0.025883102,0.8619437229,0.4548087693,0.3917264821,0.8608939331,0.4396823037,0.0217822176,0.3877830632,0.1909628553,0.3024765111,43.5,"(59.3251172, 18.0710935)",-1.69,93,"(59.3251172, 18.0710935)"
306,Kiev,255.0,6.0,Hybrid Giant,Ukraine,28.0,37.0,0,35.0,1.14,13.5,67.6,0.17377892,1.857142857,179.9642857,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,140.88,36.42,108.69,2800000.0,389.0,7200.0,32491.0,198559.0,138521.0,26016.0,69.7,2.4,8668.0,,28.36,12.86,21.17,23.32,31.32,,,71.3,51.65,41.8,0.43,33.0,27.0,5.959632751,73.02,2987137.265,3692770164.0,195.7110178,9047.0,1236.223794,4.855137205,2.79624396,1.056966182,0.000826198,0.0,0.539169427,0.0814742979,0.4448678357,0.2102446453,0.4055576434,0.0832281843,0.5944947965,0.4184263069,0.377972452,47.3,"(50.4500336, 30.5241361)",-4.36,94,"(50.4500336, 30.5241361)"
307,Santo Domingo,82.0,2.0,BusTransit Sprawl,Dominican Republic,,,,,1.26,29.3,27.4,0.064168618,0.825309491,18.21182944,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,3635000.0,427.0,8500.0,290576.0,340772.0,459214.0,255224.0,79.0,6.4,6909.1,,53.35,14.93,46.62,42.91,23.97,0.58,36.3,73.9,33.28,58.5,0.42,32.0,,2.146755872,81.53,5728294.384,4765903683.0,100.8697879,33351.0,831.9934981,5.421344316,2.887075453,1.055830114,0.001631857,0.013172137,0.171679103,0.1429180337,0.3587403368,0.2595763595,0.2953411689,0.1515893495,0.5851426417,0.5439252684,0.4161642917,81.7,"(18.4801972, -69.942111)",20.44,78,"(18.4801972, -69.942111)"
308,Medellin,74.0,1.0,Congested Emerging,Colombia,12.8,40.5,1,30.3,0.83,16.8,31.3,0.129875519,0.702210663,47.68530559,22.0,18.0,0.074688797,0.754226268,1.742522757,4.681404421,7.0,50,1.300390117,1400.0,36.41092328,7.0,,,,,,,3845000.0,241.0,16000.0,588902.0,871104.0,902105.0,375899.0,76.4,2.6,11466.0,,31.85,7.55,27.64,22.43,44.52,0.56,24.6,74.8,47.68,61.6,0.45,41.0,,1.893127874,63.72,4304791.47,3419286880.0,127.822064,19554.0,794.2979128,5.077945619,2.909149763,1.157043437,0.000645951,0.0,0.3077403268,0.29530888,0.4859482961,0.2067766588,0.2537162898,0.1666058073,0.6617503127,0.3292835475,0.3247977921,,"(6.2443382, -75.573553)",16.36,100,"(6.2443382, -75.573553)"
309,Nouakchott,164.0,1.0,Congested Emerging,Mauritania,,,,,1.13,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,890000.0,85.0,10400.0,134404.0,205816.0,325947.0,185783.0,59.9,5.1,1296.0,,,,,,,0.39,20.8,63.1,,19.4,0.14,,,0.683653507,,1890352.559,1569163536.0,125.4797583,9000.0,830.0904127,6.331367292,3.231420912,1.026641424,0.000101626,0.0,0.0726857664,0.0451715762,0.3422157892,0.0656341581,0.3227800959,0.1597254034,0.6880516231,0.3107669938,0.4076784647,,"(18.0792379, -15.9780071)",16.36,77,"(18.0792379, -15.9780071)"
310,Ulaanbaatar,175.0,1.0,Congested Emerging,Mongolia,,,,,0.81,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,1280000.0,311.0,4100.0,193430.0,372718.0,488598.0,215828.0,72.0,6.4,3906.1,,58.57,35.46,56.92,31.79,20.75,0.37,18.8,68.8,31.38,27.0,0.35,26.0,,14.54654876,94.26,5527729.063,320290067.1,216.7141986,14788.0,57.94243231,5.05916233,2.576365382,1.067376092,0.001018615,0.0,0.0809249808,0.0708945177,0.301711657,0.1762880924,0.3278202292,0.156209281,0.677052895,0.4805465834,0.2672410927,,"(47.9184676, 106.9177016)",-24.9,75,"(47.9184676, 106.9177016)"
311,Ningbo,72.0,12.0,MetroBike Emerging,China,15.0,66.0,2,15.0,1.16,18.8,74.5,0.100948509,1.309370988,9.704749679,3.0,0.0,0.0,0.0,0.0,0.0,0.0,600,15.40436457,15000.0,385.1091142,2.0,34.0,58.0,69.0,,,,3895000.0,738.0,5300.0,1009090.0,988984.0,1209519.0,414089.0,55.6,9.8,16468.0,2.16,,,,,,0.32,,76.1,,50.1,0.43,37.0,58.0,9.9,,17855979.67,783928691.9,439.8674598,22668.0,43.90286653,4.778182359,3.0193208,1.111216378,0.000777605,0.041054172,0.265003378,0.0734397093,0.5690812798,0.2882403719,0.7141573893,0.2867556678,0.5880039828,0.7886429853,0.2034160925,,"(29.8622194, 121.6203873)",8.61,81,"(29.8622194, 121.6203873)"
312,San Antonio(TX),294.0,7.0,Auto Sprawl,United States,89.6,2.3,0.2,1.9,0.59,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68,3.358024691,600.0,29.62962963,7.0,20.0,35.0,50.0,121.2,29.0,114.29,2025000.0,1546.0,1100.0,199188.0,252094.0,277629.0,137581.0,81.6,1.7,45006.0,6.0,61.45,34.5,58.09,62.34,151.6,0.469,17.8,78.5,48.52,68.1,0.78,43.0,72.0,18.5,,14288804.38,4117599895.0,179.6701084,45978.0,288.1696597,5.093993515,2.846676101,1.069106108,0.002602317,0.029380352,0.0252688634,0.1503788476,0.4411739455,0.6956064981,0.437212835,0.0671847796,0.1546440696,0.8349656256,0.3724730256,,"(29.4246002, -98.4951405)",0.16,22,"(29.4246002, -98.4951405)"
313,Guatemala City,107.0,1.0,Congested Emerging,Guatemala,1.0,15.0,6,78.0,0.95,19.0,0.0,0.0,0.0,0.0,0.0,24.0,0.061696658,,,26.35983264,11.0,0,0.0,0.0,0.0,0.0,,,,,,,2390000.0,389.0,6200.0,104911.0,220475.0,521763.0,326585.0,51.6,4.6,3100.2,,43.05,14.84,38.53,34.84,52.19,0.51,35.0,71.9,37.33,19.7,0.38,30.0,,0.866574175,,7031726.508,5736075214.0,104.5252406,38387.0,815.7420809,4.885249184,2.690607292,1.109605306,0.002598531,0.004582572,0.0753381916,0.2857543591,0.3677892227,0.1075027544,0.2640272988,0.1654049908,0.6518573322,0.260303035,0.341194189,66.7,"(14.6222328, -90.5185188)",14.16,64,"(14.6222328, -90.5185188)"
314,Lisbon,202.0,6.0,Hybrid Giant,Portugal,47.0,35.0,2,16.0,1.83,3.1,43.2,0.045093946,2.048417132,52.47672253,58.0,5.0,0.005219207,0.446927374,,3.016759777,,0,0.0,0.0,0.0,0.0,36.0,61.0,72.0,133.86,34.96,117.81,2685000.0,958.0,2800.0,135185.0,152322.0,270645.0,125978.0,63.5,5.0,29932.0,18.2,51.59,22.13,40.55,44.9,66.67,,,79.0,67.26,62.1,0.65,44.0,,5.1,34.1,6137633.086,6198338245.0,97.31924914,38289.0,1009.890647,4.69571633,2.814612771,1.082728389,0.00556111,0.024970019,0.367093609,0.1518524104,0.4198702708,0.5040627723,0.4831863372,0.0964244438,0.5101700649,0.1967469472,0.3937601308,50.8,"(38.7077507, -9.1365919)",8.88,93,"(38.7077507, -9.1365919)"
315,Frankfurt,102.0,10.0,MassTransit Moderate,Germany,38.0,20.0,11,31.0,1.68,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,1.554404145,300.0,15.54404145,9.0,28.0,50.0,53.0,87.12,24.85,63.05,1930000.0,648.0,3000.0,14000.0,46775.0,62225.0,50000.0,75.3,2.2,69523.0,4.5,76.29,33.73,64.77,69.19,127.46,,11.0,79.4,60.34,86.2,0.74,47.0,60.0,13.1,37.37,4088848.021,5019015329.0,117.8104711,20570.0,1227.488844,4.638227192,2.808742505,1.060649298,0.005520133,0.033763225,0.080828081,0.1317586313,0.4038073845,0.7415742641,0.6256170351,0.0446718695,0.3230143941,0.3236573979,0.3423052456,,"(50.1106444, 8.6820917)",-3.34,91,"(50.1106444, 8.6820917)"
316,Amsterdam,182.0,10.0,MassTransit Moderate,Netherlands,38.0,20.0,22,20.0,1.98,2.8,31.4,0.062178218,2.018348624,36.39143731,40.0,57.0,0.112871287,2.018348624,4.892966361,7.339449541,16.0,11,0.672782875,,,15.0,22.0,35.0,52.0,99.6,28.0,119.15,1635000.0,505.0,3200.0,69105.0,44615.0,103609.0,59475.0,90.5,3.7,65599.0,7.6,80.65,51.28,63.14,88.26,97.0,,17.8,78.55,67.63,94.0,0.79,53.0,,15.1,33.22,3058431.953,7557052887.0,112.2319164,16042.0,2470.891295,4.725253807,2.871510152,1.094270614,0.008101696,0.044965387,0.3259768722,0.483212497,0.4535887631,0.8424356153,0.6386406147,0.0572962394,0.2780348803,0.2405979462,0.3709691331,39.8,"(52.3727598, 4.8936041)",-2.16,87,"(52.3727598, 4.8936041)"
317,Kazan,212.0,2.0,BusTransit Sprawl,Russia,34.0,64.0,1,1.0,0.73,18.9,15.8,0.035909091,0.873362445,25.50218341,12.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.611353712,100.0,8.733624454,2.0,,,,,,,1145000.0,440.0,2600.0,3415.0,46391.0,62357.0,34990.0,74.0,1.3,11279.6,,31.93,11.08,26.25,34.52,47.1,0.44,,70.5,,61.4,0.5,36.0,45.0,12.46681628,,2492356.053,1901279464.0,218.7236554,6493.0,762.844242,5.02513899,2.755015712,1.055898673,0.001779787,0.0,0.2146043908,0.1144561371,0.4282517061,0.2858117682,0.2817751822,0.0397927158,0.5970109397,0.6536188307,0.3259725714,32.0,"(55.7823547, 49.1242266)",-10.2,92,"(55.7823547, 49.1242266)"
318,Mashhad,129.0,2.0,BusTransit Sprawl,Iran,25.0,43.0,2,30.0,0.36,32.1,24.0,0.080536913,0.712166172,14.08011869,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,3370000.0,298.0,11300.0,392325.0,580701.0,517635.0,200011.0,73.4,4.4,6733.9,,,,,,,,,75.5,,57.2,0.43,,,7.996848538,,4839697.312,4733146627.0,111.0812117,25156.0,977.9840188,4.978499543,2.847666972,1.037436781,0.000918864,0.00271184,0.1543005011,0.1159771796,0.3951700658,0.2516222138,0.272898015,0.1476329937,0.5301558084,0.8143126457,0.4014165798,,"(36.2974945, 59.6059232)",0.33,74,"(36.2974945, 59.6059232)"
319,Houston(TX),274.0,8.0,Auto Innovative,United States,91.0,1.9,0.2,1.4,0.6,12.8,38.3,0.007932891,0.732722731,3.04746045,13.0,0.0,0.0,0.0,0.0,0.0,0.0,29,0.482930891,225.0,3.746877602,6.0,24.0,41.0,60.0,221.59,44.1,243.75,6005000.0,4828.0,1200.0,926932.0,935962.0,724741.0,344730.0,81.6,1.7,65332.0,6.2,70.96,45.64,66.44,77.37,155.39,0.469,21.2,76.5,38.04,68.1,0.78,50.0,72.0,22.5,61.22,11160118.39,10137419342.0,138.9647286,45585.0,908.3612725,5.233020783,3.099429676,1.039758294,0.005844583,0.033485191,0.1286287561,0.1576766446,0.4026311608,0.7865213891,0.2425337618,0.17917434,0.2681276419,0.87785385,0.6011633747,,"(29.7589382, -95.3676974)",2.16,27,"(29.7589382, -95.3676974)"
320,New Orleans(LA),311.0,7.0,Auto Sprawl,United States,88.2,2.6,1.1,2.2,0.63,15.5,35.9,0.055230769,3.027027027,8.756756757,94.0,0.0,0.0,0.0,0.0,0.0,0.0,62,6.702702703,,,0.0,23.0,33.0,50.0,,,,925000.0,650.0,1400.0,-30917.0,-150950.0,126744.0,59820.0,81.6,1.7,53245.0,6.2,75.0,39.58,73.59,76.07,94.52,0.475,23.4,75.7,33.16,66.2,0.78,41.0,72.0,32.4,47.37,4662719.382,2528934201.0,128.8150781,19985.0,542.3732362,5.335232153,3.272299833,1.045882831,0.003033641,0.020846389,0.3790541606,0.1814295059,0.3755364946,0.705352427,0.2801864713,0.0221976215,0.2026056536,0.7894466262,0.4506177039,,"(29.9499323, -90.0701156)",4.03,37,"(29.9499323, -90.0701156)"
